S-17A Google  5 0.289308 S: 40, I:  1, D: 51
S-17A Kaldi   6 0.175781 S: 31, I:  9, D:  5
S-17A Google  6 0.347656 S: 57, I:  5, D: 27
S-17A Kaldi   7 0.154639 S: 45, I: 11, D: 19
S-17A Google  7 0.334021 S:102, I: 10, D: 50
S-17A Kaldi   8 0.114537 S: 19, I:  3, D:  4
S-17A Google  8 0.290749 S: 31, I:  5, D: 30
S-17A Kaldi   9 0.139474 S: 35, I:  4, D: 14
S-17A Google  9 0.244737 S: 49, I:  4, D: 40
S-17A Kaldi  10 0.095865 S: 29, I:  8, D: 14
S-17A Google 10 0.176692 S: 50, I:  8, D: 36
S-17A Kaldi  11 0.166667 S:  9, I:  1, D:  4
S-17A Google 11 0.190476 S: 11, I:  0, D:  5
S-32D Kaldi   0 0.348416 S: 31, I: 27, D: 19
S-32D Google  0 0.470588 S: 42, I: 13, D: 49
S-32D Kaldi   1 0.185567 S: 34, I:  3, D: 17
S-32D Google  1 0.350515 S: 35, I:  1, D: 66
S-32D Kaldi   2 0.327511 S: 38, I:  8, D: 29
S-32D Google  2 0.441048 S: 43, I:  0, D: 58
S-32D Kaldi   3 0.154717 S: 20, I:  6, D: 15
S-32D Google  3 0.392453 S: 25, I:  1, D: 78
S-32D Kaldi   4 0.205993 S: 26, I:  6, D: 23
S-32D Google  4 0.539326 S: 31, I:  1, D:112
S-32D Kaldi   5 0.151220 S: 17, I:  5, D:  9
S-32D Google  5 0.326829 S: 20, I:  4, D: 43
S-32D Kaldi   6 0.246154 S:  6, I:  0, D: 10
S-32D Google  6 0.523077 S: 10, I:  0, D: 24
S-32D Kaldi   7 0.262136 S: 10, I:  0, D: 17
S-32D Google  7 0.485437 S: 18, I:  0, D: 32
S-32D Kaldi   8 0.178571 S:  1, I:  2, D:  2
S-32D Google  8 0.357143 S:  4, I:  0, D:  6
S-32D Kaldi   9 0.246753 S: 15, I:  2, D: 21
S-32D Google  9 0.337662 S: 25, I:  1, D: 26
S-32D Kaldi  10 0.307692 S:  2, I:  1, D:  1
S-32D Google 10 0.769231 S:  2, I:  1, D:  7
S-32D Kaldi  11 0.267857 S:  3, I:  8, D:  4
S-32D Google 11 0.500000 S:  7, I: 11, D: 10
S-2B  Kaldi   0 0.380435 S: 20, I:  6, D:  9
S-2B  Google  0 0.510870 S: 14, I:  0, D: 33
S-2B  Kaldi   1 0.419048 S: 25, I:  5, D: 14
S-2B  Google  1 0.561905 S: 22, I:  1, D: 36
S-2B  Kaldi   2 0.387712 S: 96, I: 15, D: 72
S-2B  Google  2 0.555085 S:136, I:  6, D:120
S-2B  Kaldi   3 0.307692 S: 33, I:  0, D: 19
S-2B  Google  3 0.473373 S: 38, I:  0, D: 42
S-2B  Kaldi   4 0.375000 S: 74, I: 11, D: 44
S-2B  Google  4 0.473837 S: 81, I:  3, D: 79
S-2B  Kaldi   5 0.278867 S: 69, I:  5, D: 54
S-2B  Google  5 0.501089 S: 91, I:  3, D:136
For Google: mean:0.381709, std:0.132185; For Kaldi: mean:0.252818, std:0.119997
By manually checking the transcript, I found both of Google and Kaldi misunderstood some words, especailly those short incomplete sentence made of oral phrases. Google tends to recognize speech as some common phrase combinations.If the input has incompele sentence or non-common phrase, Google will recognize them wrongly. Kaldi tries to capture more details, like the emotion of the speaker (those bracket we remove for comparason), some oral words like um, ah, mhm, etc.
